Store,Dept,Date,FutureValue
29,29,2012-11-23,5314.0
29,29,2012-11-30,5269.0
29,29,2012-12-07,5201.0
29,29,2012-12-14,5256.0
29,29,2012-12-21,5275.0
29,29,2012-12-28,5263.0
29,29,2013-01-04,5252.0
29,29,2013-01-11,5249.0
29,29,2013-01-18,5259.0
29,29,2013-01-25,5259.0
29,29,2013-02-01,5256.0
29,29,2013-02-08,5255.0
29,29,2013-02-15,5255.0
29,29,2013-02-22,5256.0
29,29,2013-03-01,5256.0
29,29,2013-03-08,5255.0
29,29,2013-03-15,5255.0
29,29,2013-03-22,5255.0
29,29,2013-03-29,5255.0
29,29,2013-04-05,5255.0
29,29,2013-04-12,5255.0
29,29,2013-04-19,5255.0
29,29,2013-04-26,5255.0
29,29,2013-05-03,5255.0
29,29,2013-05-10,5255.0
29,29,2013-05-17,5255.0
29,29,2013-05-24,5255.0
29,29,2013-05-31,5255.0
29,29,2013-06-07,5255.0
29,29,2013-06-14,5255.0
29,29,2013-06-21,5255.0
29,29,2013-06-28,5255.0
29,29,2013-07-05,5255.0
29,29,2013-07-12,5255.0
29,29,2013-07-19,5255.0
29,29,2013-07-26,5255.0
29,30,2012-11-02,2897.0
29,30,2012-11-09,2894.0
29,30,2012-11-16,2863.0
29,30,2012-11-23,2848.0
29,30,2012-11-30,2857.0
29,30,2012-12-07,2845.0
29,30,2012-12-14,2817.0
29,30,2012-12-21,2814.0
29,30,2012-12-28,2775.0
29,30,2013-01-04,2748.0
29,30,2013-01-11,2731.0
29,30,2013-01-18,2715.0
29,30,2013-01-25,2685.0
29,30,2013-02-01,2660.0
29,30,2013-02-08,2640.0
29,30,2013-02-15,2634.0
29,30,2013-02-22,2629.0
29,30,2013-03-01,2622.0
29,30,2013-03-08,2619.0
29,30,2013-03-15,2635.0
29,30,2013-03-22,2620.0
29,30,2013-03-29,2610.0
29,30,2013-04-05,2617.0
29,30,2013-04-12,2619.0
29,30,2013-04-19,2630.0
29,30,2013-04-26,2654.0
29,30,2013-05-03,2685.0
29,30,2013-05-10,2692.0
29,30,2013-05-17,2712.0
29,30,2013-05-24,2716.0
29,30,2013-05-31,2709.0
29,30,2013-06-07,2703.0
29,30,2013-06-14,2697.0
29,30,2013-06-21,2692.0
29,30,2013-06-28,2687.0
29,30,2013-07-05,2681.0
29,30,2013-07-12,2676.0
29,30,2013-07-19,2672.0
29,30,2013-07-26,2668.0
29,31,2012-11-02,1765.0
29,31,2012-11-09,1791.0
29,31,2012-11-16,1810.0
29,31,2012-11-23,1828.0
29,31,2012-11-30,1845.0
29,31,2012-12-07,1864.0
29,31,2012-12-14,1871.0
29,31,2012-12-21,1889.0
29,31,2012-12-28,1893.0
29,31,2013-01-04,1906.0
29,31,2013-01-11,1915.0
29,31,2013-01-18,1932.0
29,31,2013-01-25,1947.0
29,31,2013-02-01,1968.0
29,31,2013-02-08,1978.0
29,31,2013-02-15,1996.0
29,31,2013-02-22,2004.0
29,31,2013-03-01,1998.0
29,31,2013-03-08,1979.0
29,31,2013-03-15,1968.0
29,31,2013-03-22,1907.0
29,31,2013-03-29,1851.0
29,31,2013-04-05,1834.0
29,31,2013-04-12,1852.0
29,31,2013-04-19,1859.0
29,31,2013-04-26,1869.0
29,31,2013-05-03,1871.0
29,31,2013-05-10,1888.0
29,31,2013-05-17,1881.0
29,31,2013-05-24,1895.0
29,31,2013-05-31,1899.0
29,31,2013-06-07,1903.0
29,31,2013-06-14,1906.0
29,31,2013-06-21,1909.0
29,31,2013-06-28,1911.0
29,31,2013-07-05,1913.0
29,31,2013-07-12,1914.0
29,31,2013-07-19,1915.0
29,31,2013-07-26,1916.0
29,32,2012-11-02,3813.3296143508246
29,32,2012-11-09,3759.1497793013937
29,32,2012-11-16,3704.9699442519627
29,32,2012-11-23,3650.7901092025318
29,32,2012-11-30,3596.610274153101
29,32,2012-12-07,3542.43043910367
29,32,2012-12-14,3488.250604054239
29,32,2012-12-21,3434.070769004808
29,32,2012-12-28,3379.890933955377
29,32,2013-01-04,3325.711098905946
29,32,2013-01-11,3271.531263856515
29,32,2013-01-18,3217.3514288070837
29,32,2013-01-25,3163.1715937576528
29,32,2013-02-01,3108.991758708222
29,32,2013-02-08,3054.811923658791
29,32,2013-02-15,3000.63208860936
29,32,2013-02-22,2946.452253559929
29,32,2013-03-01,2892.272418510498
29,32,2013-03-08,2838.092583461067
29,32,2013-03-15,2783.912748411636
29,32,2013-03-22,2729.732913362205
29,32,2013-03-29,2675.5530783127742
29,32,2013-04-05,2621.3732432633433
29,32,2013-04-12,2567.1934082139123
29,32,2013-04-19,2513.0135731644814
29,32,2013-04-26,2458.8337381150504
29,32,2013-05-03,2404.6539030656195
29,32,2013-05-10,2350.4740680161885
29,32,2013-05-17,2296.2942329667576
29,32,2013-05-24,2242.1143979173266
29,32,2013-05-31,2187.9345628678957
29,32,2013-06-07,2133.7547278184647
29,32,2013-06-14,2079.574892769034
29,32,2013-06-21,2025.3950577196028
29,32,2013-06-28,1971.215222670172
29,32,2013-07-05,1917.035387620741
29,32,2013-07-12,1862.85555257131
29,32,2013-07-19,1808.675717521879
29,32,2013-07-26,1754.495882472448
29,33,2012-11-02,3740.7451790808755
29,33,2012-11-09,3759.670723577124
29,33,2012-11-16,3778.5962680733733
29,33,2012-11-23,3797.521812569622
29,33,2012-11-30,3816.447357065871
29,33,2012-12-07,3835.37290156212
29,33,2012-12-14,3854.298446058369
29,33,2012-12-21,3873.223990554618
29,33,2012-12-28,3892.1495350508667
29,33,2013-01-04,3911.075079547116
29,33,2013-01-11,3930.000624043365
29,33,2013-01-18,3948.9261685396136
29,33,2013-01-25,3967.8517130358628
29,33,2013-02-01,3986.7772575321114
29,33,2013-02-08,4005.7028020283606
29,33,2013-02-15,4024.6283465246097
29,33,2013-02-22,4043.5538910208584
29,33,2013-03-01,4062.4794355171075
29,33,2013-03-08,4081.404980013356
29,33,2013-03-15,4100.330524509605
29,33,2013-03-22,4119.256069005854
29,33,2013-03-29,4138.181613502104
29,33,2013-04-05,4157.107157998352
29,33,2013-04-12,4176.032702494601
29,33,2013-04-19,4194.95824699085
29,33,2013-04-26,4213.883791487099
29,33,2013-05-03,4232.809335983348
29,33,2013-05-10,4251.7348804795965
29,33,2013-05-17,4270.660424975846
29,33,2013-05-24,4289.585969472095
29,33,2013-05-31,4308.511513968344
29,33,2013-06-07,4327.437058464593
29,33,2013-06-14,4346.362602960841
29,33,2013-06-21,4365.28814745709
29,33,2013-06-28,4384.21369195334
29,33,2013-07-05,4403.139236449589
29,33,2013-07-12,4422.064780945838
29,33,2013-07-19,4440.990325442086
29,33,2013-07-26,4459.915869938335
29,34,2012-11-02,10425.0
29,34,2012-11-09,10419.0
29,34,2012-11-16,10290.0
29,34,2012-11-23,10321.0
29,34,2012-11-30,10367.0
29,34,2012-12-07,10378.0
29,34,2012-12-14,10221.0
29,34,2012-12-21,10117.0
29,34,2012-12-28,9846.0
29,34,2013-01-04,9769.0
29,34,2013-01-11,9711.0
29,34,2013-01-18,9601.0
29,34,2013-01-25,9535.0
29,34,2013-02-01,9457.0
29,34,2013-02-08,9448.0
29,34,2013-02-15,9522.0
29,34,2013-02-22,9651.0
29,34,2013-03-01,9753.0
29,34,2013-03-08,9844.0
29,34,2013-03-15,10017.0
29,34,2013-03-22,10022.0
29,34,2013-03-29,10083.0
29,34,2013-04-05,10133.0
29,34,2013-04-12,10191.0
29,34,2013-04-19,10164.0
29,34,2013-04-26,10173.0
29,34,2013-05-03,10177.0
29,34,2013-05-10,10084.0
29,34,2013-05-17,10043.0
29,34,2013-05-24,9991.0
29,34,2013-05-31,9976.0
29,34,2013-06-07,9961.0
29,34,2013-06-14,9950.0
29,34,2013-06-21,9937.0
29,34,2013-06-28,9922.0
29,34,2013-07-05,9906.0
29,34,2013-07-12,9896.0
29,34,2013-07-19,9888.0
29,34,2013-07-26,9889.0
29,35,2012-11-02,2432.0
29,35,2012-11-09,2439.0
29,35,2012-11-16,2400.0
29,35,2012-11-23,2395.0
29,35,2012-11-30,2403.0
29,35,2012-12-07,2395.0
29,35,2012-12-14,2358.0
29,35,2012-12-21,2320.0
29,35,2012-12-28,2257.0
29,35,2013-01-04,2221.0
29,35,2013-01-11,2196.0
29,35,2013-01-18,2144.0
29,35,2013-01-25,2140.0
29,35,2013-02-01,2123.0
29,35,2013-02-08,2133.0
29,35,2013-02-15,2132.0
29,35,2013-02-22,2148.0
29,35,2013-03-01,2181.0
29,35,2013-03-08,2210.0
29,35,2013-03-15,2226.0
29,35,2013-03-22,2222.0
29,35,2013-03-29,2252.0
29,35,2013-04-05,2271.0
29,35,2013-04-12,2291.0
29,35,2013-04-19,2298.0
29,35,2013-04-26,2275.0
29,35,2013-05-03,2268.0
29,35,2013-05-10,2265.0
29,35,2013-05-17,2259.0
29,35,2013-05-24,2263.0
29,35,2013-05-31,2258.0
29,35,2013-06-07,2251.0
29,35,2013-06-14,2246.0
29,35,2013-06-21,2241.0
29,35,2013-06-28,2236.0
29,35,2013-07-05,2230.0
29,35,2013-07-12,2226.0
29,35,2013-07-19,2222.0
29,35,2013-07-26,2221.0
29,36,2012-11-02,972.0
29,36,2012-11-09,980.0
29,36,2012-11-16,989.0
29,36,2012-11-23,998.0
29,36,2012-11-30,1020.0
29,36,2012-12-07,1028.0
29,36,2012-12-14,1015.0
29,36,2012-12-21,988.0
29,36,2012-12-28,946.0
29,36,2013-01-04,938.0
29,36,2013-01-11,932.0
29,36,2013-01-18,902.0
29,36,2013-01-25,882.0
29,36,2013-02-01,877.0
29,36,2013-02-08,891.0
29,36,2013-02-15,922.0
29,36,2013-02-22,951.0
29,36,2013-03-01,983.0
29,36,2013-03-08,1005.0
29,36,2013-03-15,1033.0
29,36,2013-03-22,1042.0
29,36,2013-03-29,1055.0
29,36,2013-04-05,1063.0
29,36,2013-04-12,1065.0
29,36,2013-04-19,1068.0
29,36,2013-04-26,1073.0
29,36,2013-05-03,1066.0
29,36,2013-05-10,1018.0
29,36,2013-05-17,998.0
29,36,2013-05-24,989.0
29,36,2013-05-31,990.0
29,36,2013-06-07,990.0
29,36,2013-06-14,990.0
29,36,2013-06-21,990.0
29,36,2013-06-28,989.0
29,36,2013-07-05,987.0
29,36,2013-07-12,987.0
29,36,2013-07-19,986.0
29,36,2013-07-26,988.0
29,38,2012-11-02,42317.69052631579
29,38,2012-11-09,42317.69052631579
29,38,2012-11-16,42317.69052631579
29,38,2012-11-23,42317.69052631579
29,38,2012-11-30,42317.69052631579
29,38,2012-12-07,42317.69052631579
29,38,2012-12-14,42317.69052631579
29,38,2012-12-21,42317.69052631579
29,38,2012-12-28,42317.69052631579
29,38,2013-01-04,42317.69052631579
29,38,2013-01-11,42317.69052631579
29,38,2013-01-18,42317.69052631579
29,38,2013-01-25,42317.69052631579
29,38,2013-02-01,42317.69052631579
29,38,2013-02-08,42317.69052631579
29,38,2013-02-15,42317.69052631579
29,38,2013-02-22,42317.69052631579
29,38,2013-03-01,42317.69052631579
29,38,2013-03-08,42317.69052631579
29,38,2013-03-15,42317.69052631579
29,38,2013-03-22,42317.69052631579
29,38,2013-03-29,42317.69052631579
29,38,2013-04-05,42317.69052631579
29,38,2013-04-12,42317.69052631579
29,38,2013-04-19,42317.69052631579
29,38,2013-04-26,42317.69052631579
29,38,2013-05-03,42317.69052631579
29,38,2013-05-10,42317.69052631579
29,38,2013-05-17,42317.69052631579
29,38,2013-05-24,42317.69052631579
29,38,2013-05-31,42317.69052631579
29,38,2013-06-07,42317.69052631579
29,38,2013-06-14,42317.69052631579
29,38,2013-06-21,42317.69052631579
29,38,2013-06-28,42317.69052631579
29,38,2013-07-05,42317.69052631579
29,38,2013-07-12,42317.69052631579
29,38,2013-07-19,42317.69052631579
29,38,2013-07-26,42317.69052631579
29,40,2012-11-02,30244.0
29,40,2012-11-09,30276.0
29,40,2012-11-16,30261.0
29,40,2012-11-23,30226.0
29,40,2012-11-30,30284.0
29,40,2012-12-07,30358.0
29,40,2012-12-14,30397.0
29,40,2012-12-21,30318.0
29,40,2012-12-28,30364.0
29,40,2013-01-04,30394.0
29,40,2013-01-11,30400.0
29,40,2013-01-18,30343.0
29,40,2013-01-25,30383.0
29,40,2013-02-01,30407.0
29,40,2013-02-08,30417.0
29,40,2013-02-15,30409.0
29,40,2013-02-22,30336.0
29,40,2013-03-01,30567.0
29,40,2013-03-08,30437.0
29,40,2013-03-15,30380.0
29,40,2013-03-22,30350.0
29,40,2013-03-29,30380.0
29,40,2013-04-05,30373.0
29,40,2013-04-12,30398.0
29,40,2013-04-19,30382.0
29,40,2013-04-26,30342.0
29,40,2013-05-03,30366.0
29,40,2013-05-10,30362.0
29,40,2013-05-17,30367.0
29,40,2013-05-24,30370.0
29,40,2013-05-31,30374.0
29,40,2013-06-07,30379.0
29,40,2013-06-14,30383.0
29,40,2013-06-21,30384.0
29,40,2013-06-28,30383.0
29,40,2013-07-05,30386.0
29,40,2013-07-12,30387.0
29,40,2013-07-19,30386.0
29,40,2013-07-26,30386.0
29,41,2012-11-02,525.0
29,41,2012-11-09,540.0
29,41,2012-11-16,499.0
29,41,2012-11-23,469.0
29,41,2012-11-30,457.0
29,41,2012-12-07,498.0
29,41,2012-12-14,492.0
29,41,2012-12-21,483.0
29,41,2012-12-28,479.0
29,41,2013-01-04,481.0
29,41,2013-01-11,486.0
29,41,2013-01-18,484.0
29,41,2013-01-25,482.0
29,41,2013-02-01,482.0
29,41,2013-02-08,483.0
29,41,2013-02-15,483.0
29,41,2013-02-22,482.0
29,41,2013-03-01,482.0
29,41,2013-03-08,482.0
29,41,2013-03-15,482.0
29,41,2013-03-22,482.0
29,41,2013-03-29,482.0
29,41,2013-04-05,482.0
29,41,2013-04-12,482.0
29,41,2013-04-19,482.0
29,41,2013-04-26,482.0
29,41,2013-05-03,482.0
29,41,2013-05-10,482.0
29,41,2013-05-17,482.0
29,41,2013-05-24,482.0
29,41,2013-05-31,482.0
29,41,2013-06-07,482.0
29,41,2013-06-14,482.0
29,41,2013-06-21,482.0
29,41,2013-06-28,482.0
29,41,2013-07-05,482.0
29,41,2013-07-12,482.0
29,41,2013-07-19,482.0
29,41,2013-07-26,482.0
29,42,2012-11-02,3731.636254679058
29,42,2012-11-09,3557.7743544368614
29,42,2012-11-16,3627.5580999636263
29,42,2012-11-23,3573.7863782392355
29,42,2012-11-30,3532.5613915838694
29,42,2012-12-07,3583.2263027197396
29,42,2012-12-14,3585.3771715887156
29,42,2012-12-21,3575.937247108211
29,42,2012-12-28,3495.6381426664548
29,42,2013-01-04,3431.4705547420153
29,42,2013-01-11,3514.2790061975766
29,42,2013-01-18,3545.227619367837
29,42,2013-01-25,3381.164121750974
29,42,2013-02-01,3469.708223523804
29,42,2013-02-08,3410.6788223419176
29,42,2013-02-15,3470.903150673235
29,42,2013-02-22,3441.6274355121777
29,42,2013-03-01,3538.2970419011376
29,42,2013-03-08,3502.688212848097
29,42,2013-03-15,3556.2209491426015
29,42,2013-03-22,3480.7015532985683
29,42,2013-03-29,3568.1702206369105
29,42,2013-04-05,3579.880506701333
29,42,2013-04-12,3671.292433632797
29,42,2013-04-19,3680.9713435431877
29,42,2013-04-26,3661.972001867236
29,42,2013-05-03,3715.982709021513
29,42,2013-05-10,3741.195671874505
29,42,2013-05-17,3756.6102321021635
29,42,2013-05-24,3820.777820026603
29,42,2013-05-31,3801.4200002058224
29,42,2013-06-07,3865.7070808452045
29,42,2013-06-14,3848.978100753172
29,42,2013-06-21,3890.9200436981964
29,42,2013-06-28,3971.4581335698394
29,42,2013-07-05,3977.552262031937
29,42,2013-07-12,4009.217831491856
29,42,2013-07-19,4043.751226110409
29,42,2013-07-26,3967.036903116945
29,44,2012-11-02,1691.0
29,44,2012-11-09,1704.0
29,44,2012-11-16,1696.0
29,44,2012-11-23,1728.0
29,44,2012-11-30,1783.0
29,44,2012-12-07,1720.0
29,44,2012-12-14,1726.0
29,44,2012-12-21,1730.0
29,44,2012-12-28,1737.0
29,44,2013-01-04,1739.0
29,44,2013-01-11,1730.0
29,44,2013-01-18,1732.0
29,44,2013-01-25,1733.0
29,44,2013-02-01,1734.0
29,44,2013-02-08,1733.0
29,44,2013-02-15,1732.0
29,44,2013-02-22,1732.0
29,44,2013-03-01,1732.0
29,44,2013-03-08,1732.0
29,44,2013-03-15,1732.0
29,44,2013-03-22,1732.0
29,44,2013-03-29,1732.0
29,44,2013-04-05,1732.0
29,44,2013-04-12,1732.0
29,44,2013-04-19,1732.0
29,44,2013-04-26,1732.0
29,44,2013-05-03,1732.0
29,44,2013-05-10,1732.0
29,44,2013-05-17,1732.0
29,44,2013-05-24,1732.0
29,44,2013-05-31,1732.0
29,44,2013-06-07,1732.0
29,44,2013-06-14,1732.0
29,44,2013-06-21,1732.0
29,44,2013-06-28,1732.0
29,44,2013-07-05,1732.0
29,44,2013-07-12,1732.0
29,44,2013-07-19,1732.0
29,44,2013-07-26,1732.0
29,45,2012-11-02,28.84
29,45,2012-11-09,28.84
29,45,2012-11-16,28.84
29,45,2012-11-23,28.84
29,45,2012-11-30,28.84
29,45,2012-12-07,28.84
29,45,2012-12-14,28.84
29,45,2012-12-21,28.84
29,45,2012-12-28,28.84
29,45,2013-01-04,28.84
29,45,2013-01-11,28.84
29,45,2013-01-18,28.84
29,45,2013-01-25,28.84
29,45,2013-02-01,28.84
29,45,2013-02-08,28.84
29,45,2013-02-15,28.84
29,45,2013-02-22,28.84
29,45,2013-03-01,28.84
29,45,2013-03-08,28.84
29,45,2013-03-15,28.84
29,45,2013-03-22,28.84
29,45,2013-03-29,28.84
29,45,2013-04-05,28.84
29,45,2013-04-12,28.84
29,45,2013-04-19,28.84
29,45,2013-04-26,28.84
29,45,2013-05-03,28.84
29,45,2013-05-10,28.84
29,45,2013-05-17,28.84
29,45,2013-05-24,28.84
29,45,2013-05-31,28.84
29,45,2013-06-07,28.84
29,45,2013-06-14,28.84
29,45,2013-06-21,28.84
29,45,2013-06-28,28.84
29,45,2013-07-05,28.84
29,45,2013-07-12,28.84
29,45,2013-07-19,28.84
29,45,2013-07-26,28.84
29,46,2012-11-02,12040.824122807018
29,46,2012-11-09,12040.824122807018
29,46,2012-11-16,12040.824122807018
29,46,2012-11-23,12040.824122807018
29,46,2012-11-30,12040.824122807018
29,46,2012-12-07,12040.824122807018
29,46,2012-12-14,12040.824122807018
29,46,2012-12-21,12040.824122807018
29,46,2012-12-28,12040.824122807018
29,46,2013-01-04,12040.824122807018
29,46,2013-01-11,12040.824122807018
29,46,2013-01-18,12040.824122807018
29,46,2013-01-25,12040.824122807018
29,46,2013-02-01,12040.824122807018
29,46,2013-02-08,12040.824122807018
29,46,2013-02-15,12040.824122807018
29,46,2013-02-22,12040.824122807018
29,46,2013-03-01,12040.824122807018
29,46,2013-03-08,12040.824122807018
29,46,2013-03-15,12040.824122807018
29,46,2013-03-22,12040.824122807018
29,46,2013-03-29,12040.824122807018
29,46,2013-04-05,12040.824122807018
29,46,2013-04-12,12040.824122807018
29,46,2013-04-19,12040.824122807018
29,46,2013-04-26,12040.824122807018
29,46,2013-05-03,12040.824122807018
29,46,2013-05-10,12040.824122807018
29,46,2013-05-17,12040.824122807018
29,46,2013-05-24,12040.824122807018
29,46,2013-05-31,12040.824122807018
29,46,2013-06-07,12040.824122807018
29,46,2013-06-14,12040.824122807018
29,46,2013-06-21,12040.824122807018
29,46,2013-06-28,12040.824122807018
29,46,2013-07-05,12040.824122807018
29,46,2013-07-12,12040.824122807018
29,46,2013-07-19,12040.824122807018
29,46,2013-07-26,12040.824122807018
29,47,2012-11-02,42.0
29,47,2012-11-09,14.0
29,47,2012-11-16,18.0
29,47,2012-11-23,24.0
29,47,2012-11-30,18.0
29,47,2012-12-07,20.0
29,47,2012-12-14,20.0
29,47,2012-12-21,19.0
29,47,2012-12-28,19.0
29,47,2013-01-04,19.0
29,47,2013-01-11,19.0
29,47,2013-01-18,19.0
29,47,2013-01-25,19.0
29,47,2013-02-01,19.0
29,47,2013-02-08,19.0
29,47,2013-02-15,19.0
29,47,2013-02-22,19.0
29,47,2013-03-01,19.0
29,47,2013-03-08,19.0
29,47,2013-03-15,19.0
29,47,2013-03-22,19.0
29,47,2013-03-29,19.0
29,47,2013-04-05,19.0
29,47,2013-04-12,19.0
29,47,2013-04-19,19.0
29,47,2013-04-26,19.0
29,47,2013-05-03,19.0
29,47,2013-05-10,19.0
29,47,2013-05-17,19.0
29,47,2013-05-24,19.0
29,47,2013-05-31,19.0
29,47,2013-06-07,19.0
29,47,2013-06-14,19.0
29,47,2013-06-21,19.0
29,47,2013-06-28,19.0
29,47,2013-07-05,19.0
29,47,2013-07-12,19.0
29,47,2013-07-19,19.0
29,47,2013-07-26,19.0
29,48,2012-11-02,14.97
29,48,2012-11-09,14.97
29,48,2012-11-16,14.97
29,48,2012-11-23,14.97
29,48,2012-11-30,14.97
29,48,2012-12-07,14.97
29,48,2012-12-14,14.97
29,48,2012-12-21,14.97
29,48,2012-12-28,14.97
29,48,2013-01-04,14.97
29,48,2013-01-11,14.97
29,48,2013-01-18,14.97
29,48,2013-01-25,14.97
29,48,2013-02-01,14.97
29,48,2013-02-08,14.97
29,48,2013-02-15,14.97
29,48,2013-02-22,14.97
29,48,2013-03-01,14.97
29,48,2013-03-08,14.97
29,48,2013-03-15,14.97
29,48,2013-03-22,14.97
29,48,2013-03-29,14.97
29,48,2013-04-05,14.97
29,48,2013-04-12,14.97
29,48,2013-04-19,14.97
29,48,2013-04-26,14.97
29,48,2013-05-03,14.97
29,48,2013-05-10,14.97
29,48,2013-05-17,14.97
29,48,2013-05-24,14.97
29,48,2013-05-31,14.97
29,48,2013-06-07,14.97
29,48,2013-06-14,14.97
29,48,2013-06-21,14.97
29,48,2013-06-28,14.97
29,48,2013-07-05,14.97
29,48,2013-07-12,14.97
29,48,2013-07-19,14.97
29,48,2013-07-26,14.97
29,49,2012-11-02,25.312369169790617
29,49,2012-11-09,22.950558466285152
29,49,2012-11-16,20.588747762779683
29,49,2012-11-23,18.226937059274217
29,49,2012-11-30,15.865126355768751
29,49,2012-12-07,13.503315652263284
29,49,2012-12-14,11.141504948757817
29,49,2012-12-21,8.779694245252351
29,49,2012-12-28,6.417883541746885
29,49,2013-01-04,4.05607283824142
29,49,2013-01-11,1.6942621347359506
29,49,2013-01-18,0.0
29,49,2013-01-25,0.0
29,49,2013-02-01,0.0
29,49,2013-02-08,0.0
29,49,2013-02-15,0.0
29,49,2013-02-22,0.0
29,49,2013-03-01,0.0
29,49,2013-03-08,0.0
29,49,2013-03-15,0.0
29,49,2013-03-22,0.0
29,49,2013-03-29,0.0
29,49,2013-04-05,0.0
29,49,2013-04-12,0.0
29,49,2013-04-19,0.0
29,49,2013-04-26,0.0
29,49,2013-05-03,0.0
29,49,2013-05-10,0.0
29,49,2013-05-17,0.0
29,49,2013-05-24,0.0
29,49,2013-05-31,0.0
29,49,2013-06-07,0.0
29,49,2013-06-14,0.0
29,49,2013-06-21,0.0
29,49,2013-06-28,0.0
29,49,2013-07-05,0.0
29,49,2013-07-12,0.0
29,49,2013-07-19,0.0
29,49,2013-07-26,0.0
29,51,2012-11-02,12.807686813170509
29,51,2012-11-09,12.56136203950862
29,51,2012-11-16,12.315037265846728
29,51,2012-11-23,12.068712492184838
29,51,2012-11-30,11.822387718522949
29,51,2012-12-07,11.576062944861057
29,51,2012-12-14,11.329738171199168
29,51,2012-12-21,11.083413397537278
29,51,2012-12-28,10.837088623875388
29,51,2013-01-04,10.590763850213499
29,51,2013-01-11,10.344439076551607
29,51,2013-01-18,10.098114302889718
29,51,2013-01-25,9.851789529227828
29,51,2013-02-01,9.605464755565936
29,51,2013-02-08,9.359139981904047
29,51,2013-02-15,9.112815208242157
29,51,2013-02-22,8.866490434580268
29,51,2013-03-01,8.620165660918378
29,51,2013-03-08,8.373840887256486
29,51,2013-03-15,8.127516113594597
29,51,2013-03-22,7.881191339932707
29,51,2013-03-29,7.634866566270817
29,51,2013-04-05,7.388541792608926
29,51,2013-04-12,7.142217018947036
29,51,2013-04-19,6.895892245285147
29,51,2013-04-26,6.649567471623256
29,51,2013-05-03,6.403242697961366
29,51,2013-05-10,6.156917924299476
29,51,2013-05-17,5.910593150637586
29,51,2013-05-24,5.664268376975696
29,51,2013-05-31,5.417943603313805
29,51,2013-06-07,5.171618829651916
29,51,2013-06-14,4.925294055990026
29,51,2013-06-21,4.678969282328136
29,51,2013-06-28,4.432644508666245
29,51,2013-07-05,4.186319735004355
29,51,2013-07-12,3.9399949613424656
29,51,2013-07-19,3.693670187680574
29,51,2013-07-26,3.4473454140186846
29,52,2012-11-02,904.7363642417431
29,52,2012-11-09,908.7644999333381
29,52,2012-11-16,913.6373704059226
29,52,2012-11-23,1574.9962604949774
29,52,2012-11-30,945.827119774591
29,52,2012-12-07,923.5079782712721
29,52,2012-12-14,928.0821621050779
29,52,2012-12-21,937.276458891266
29,52,2012-12-28,939.7600639607331
29,52,2013-01-04,933.2423805010744
29,52,2013-01-11,930.669995124106
29,52,2013-01-18,930.4014643067426
29,52,2013-01-25,931.4979342214524
29,52,2013-02-01,927.6422123107213
29,52,2013-02-08,911.5579282294705
29,52,2013-02-15,904.715756994992
29,52,2013-02-22,896.7997137168925
29,52,2013-03-01,894.5856246700894
29,52,2013-03-08,896.7126693860735
29,52,2013-03-15,899.5645890274623
29,52,2013-03-22,907.0417536567822
29,52,2013-03-29,907.9725411309596
29,52,2013-04-05,907.4320165431755
29,52,2013-04-12,912.2293230906948
29,52,2013-04-19,916.9696628611719
29,52,2013-04-26,923.1659354720189
29,52,2013-05-03,926.0371858804326
29,52,2013-05-10,925.8577871994071
29,52,2013-05-17,922.5409811467093
29,52,2013-05-24,920.439345399514
29,52,2013-05-31,919.3096898888348
29,52,2013-06-07,920.8524869194566
29,52,2013-06-14,921.0599193790315
29,52,2013-06-21,918.2670266959014
29,52,2013-06-28,917.358274247003
29,52,2013-07-05,922.1200713569556
29,52,2013-07-12,920.9208286249761
29,52,2013-07-19,902.4242079343517
29,52,2013-07-26,893.5270992477224
29,54,2012-11-02,23.252709355915222
29,54,2012-11-09,22.839329630207224
29,54,2012-11-16,22.42594990449923
29,54,2012-11-23,22.012570178791236
29,54,2012-11-30,21.599190453083242
29,54,2012-12-07,21.185810727375245
29,54,2012-12-14,20.77243100166725
29,54,2012-12-21,20.359051275959256
29,54,2012-12-28,19.945671550251262
29,54,2013-01-04,19.532291824543265
29,54,2013-01-11,19.11891209883527
29,54,2013-01-18,18.705532373127276
29,54,2013-01-25,18.29215264741928
29,54,2013-02-01,17.878772921711285
29,54,2013-02-08,17.46539319600329
29,54,2013-02-15,17.052013470295293
29,54,2013-02-22,16.6386337445873
29,54,2013-03-01,16.225254018879305
29,54,2013-03-08,15.81187429317131
29,54,2013-03-15,15.398494567463315
29,54,2013-03-22,14.985114841755319
29,54,2013-03-29,14.571735116047325
29,54,2013-04-05,14.158355390339329
29,54,2013-04-12,13.744975664631333
29,54,2013-04-19,13.33159593892334
29,54,2013-04-26,12.918216213215343
29,54,2013-05-03,12.50483648750735
29,54,2013-05-10,12.091456761799353
29,54,2013-05-17,11.67807703609136
29,54,2013-05-24,11.264697310383363
29,54,2013-05-31,10.85131758467537
29,54,2013-06-07,10.437937858967373
29,54,2013-06-14,10.024558133259378
29,54,2013-06-21,9.611178407551384
29,54,2013-06-28,9.197798681843388
29,54,2013-07-05,8.784418956135394
29,54,2013-07-12,8.371039230427398
29,54,2013-07-19,7.957659504719404
29,54,2013-07-26,7.544279779011408
29,55,2012-11-02,3189.0
29,55,2012-11-09,3291.0
29,55,2012-11-16,3233.0
29,55,2012-11-23,3197.0
29,55,2012-11-30,3345.0
29,55,2012-12-07,3251.0
29,55,2012-12-14,3263.0
